Pfam ID	Pfam Name	Gene Count (assembled)	
pfam05187	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S	22	
pfam05188	MutS domain II	24	
pfam05190	MutS family domain IV	12	
pfam05191	Adenylate kinase, active site lid	5	
pfam05192	MutS domain III	13	
pfam05193	Peptidase M16 inactive domain	45	
pfam05194	UreE urease accessory protein, C-terminal domain	3	
pfam05195	Aminopeptidase P, N-terminal domain	13	
pfam05198	Translation initiation factor IF-3, N-terminal domain	17	
pfam05199	GMC oxidoreductase	46	
pfam05201	Glutamyl-tRNAGlu reductase, N-terminal domain	14	
pfam05203	Hom_end-associated Hint	1	
pfam05221	S-adenosyl-L-homocysteine hydrolase	37	
pfam05222	Alanine dehydrogenase/PNT, N-terminal domain	35	
pfam05225	helix-turn-helix, Psq domain	7	
pfam05226	CHASE2 domain	11	
pfam05231	MASE1	1	
pfam05233	PHB accumulation regulatory domain	7	
pfam05235	CHAD domain	3	
pfam05239	PRC-barrel domain	20	
pfam05258	Protein of unknown function (DUF721)	13	
pfam05272	Virulence-associated protein E	3	
pfam05277	Protein of unknown function (DUF726)	1	
pfam05292	Malonyl-CoA decarboxylase (MCD)	3	
pfam05309	TraE protein	3	
pfam05336	L-rhamnose mutarotase	1	
pfam05343	M42 glutamyl aminopeptidase	3	
pfam05345	Putative Ig domain	30	
pfam05362	Lon protease (S16) C-terminal proteolytic domain	35	
pfam05368	NmrA-like family	4	
pfam05378	Hydantoinase/oxoprolinase N-terminal region	52	
pfam05380	Pao retrotransposon peptidase	13	
pfam05401	Nodulation protein S (NodS)	1	
pfam05402	Coenzyme PQQ synthesis protein D (PqqD)	5	
pfam05419	GUN4-like	1	
pfam05421	Protein of unknown function (DUF751)	1	
pfam05425	Copper resistance protein D	9	
pfam05430	S-adenosyl-L-methionine-dependent methyltransferase	1	
pfam05433	Glycine zipper 2TM domain	9	
pfam05437	Branched-chain amino acid transport protein (AzlD)	8	
pfam05443	ROS/MUCR transcriptional regulator protein	3	
pfam05448	Acetyl xylan esterase (AXE1)	2	
pfam05455	GvpH	1	
pfam05488	PAAR motif	1	
pfam05491	Holliday junction DNA helicase ruvB C-terminus	25	
pfam05494	MlaC protein	16	
pfam05496	Holliday junction DNA helicase ruvB N-terminus	47	
pfam05521	Phage head-tail joining protein	1	
pfam05524	PEP-utilising enzyme, N-terminal	15	
pfam05534	HicB family	2	
pfam05542	Protein of unknown function (DUF760)	1	
pfam05544	Proline racemase	15	
pfam05545	Cbb3-type cytochrome oxidase component FixQ	1	
pfam05552	Conserved TM helix	2	
pfam05567	Neisseria PilC beta-propeller domain	1	
pfam05569	BlaR1 peptidase M56	2	
pfam05572	Pregnancy-associated plasma protein-A	1	
pfam05573	NosL	1	
pfam05585	Putative peptidase (DUF1758)	8	
pfam05591	Type VI secretion system, VipA, VC_A0107 or Hcp2	1	
pfam05593	RHS Repeat	12	
pfam05598	Transposase domain (DUF772)	98	
pfam05618	Putative ATP-dependant zinc protease	1	
pfam05626	Protein of unknown function (DUF790)	2	
pfam05635	23S rRNA-intervening sequence protein	2	
pfam05638	Type VI secretion system effector, Hcp	8	
pfam05643	Putative bacterial lipoprotein (DUF799)	1	
pfam05649	Peptidase family M13	2	
pfam05656	Protein of unknown function (DUF805)	16	
pfam05661	Protein of unknown function (DUF808)	2	
pfam05670	Domain of unknown function (DUF814)	4	
pfam05673	Protein of unknown function (DUF815)	23	
pfam05681	Fumarate hydratase (Fumerase)	7	
pfam05683	Fumarase C-terminus	5	
pfam05684	Protein of unknown function (DUF819)	1	
pfam05685	Putative restriction endonuclease	56	
pfam05690	Thiazole biosynthesis protein ThiG	33	
pfam05694	56kDa selenium binding protein (SBP56)	17	
pfam05697	Bacterial trigger factor protein (TF)	23	
pfam05698	Bacterial trigger factor protein (TF) C-terminus	24	
pfam05699	hAT family C-terminal dimerisation region	9	
pfam05704	Capsular polysaccharide synthesis protein	1	
pfam05707	Zonular occludens toxin (Zot)	2	
pfam05711	Macrocin-O-methyltransferase (TylF)	1	
pfam05713	Bacterial mobilisation protein (MobC)	1	
pfam05717	IS66 Orf2 like protein	1	
pfam05719	Golgi phosphoprotein 3 (GPP34)	8	
pfam05721	Phytanoyl-CoA dioxygenase (PhyH)	54	
pfam05724	Thiopurine S-methyltransferase (TPMT)	2	
pfam05726	Pirin C-terminal cupin domain	3	
pfam05728	Uncharacterised protein family (UPF0227)	11	
pfam05729	NACHT domain	3	
pfam05738	Cna protein B-type domain	3	
pfam05742	Transport and Golgi organisation 2	8	
pfam05746	DALR anticodon binding domain	43	
pfam05751	FixH	2	
pfam05761	5' nucleotidase family	3	
pfam05762	VWA domain containing CoxE-like protein	22	
pfam05768	Glutaredoxin-like domain (DUF836)	3	
pfam05787	Bacterial protein of unknown function (DUF839)	11	
pfam05804	Kinesin-associated protein (KAP)	1	
pfam05816	Toxic anion resistance protein (TelA)	1	
pfam05818	Enterobacterial TraT complement resistance protein	1	
pfam05833	Fibronectin-binding protein A N-terminus (FbpA)	6	
pfam05834	Lycopene cyclase protein	5	
pfam05838	Glycosyl hydrolase 108	5	
pfam05845	Bacterial phosphonate metabolism protein (PhnH)	1	
pfam05853	beta-keto acid cleavage enzyme	31	
pfam05860	haemagglutination activity domain	3	
pfam05869	DNA N-6-adenine-methyltransferase (Dam)	5	
pfam05875	Ceramidase	1	
pfam05876	Phage terminase large subunit (GpA)	2	
pfam05887	Procyclic acidic repetitive protein (PARP)	1	
pfam05896	Na(+)-translocating NADH-quinone reductase subunit A (NQRA)	3	
pfam05901	Excalibur calcium-binding domain	2	
pfam05916	GINS complex protein	2	
pfam05925	Enterobacterial virulence protein IpgD	1	
pfam05932	Tir chaperone protein (CesT) family	3	
pfam05935	Arylsulfotransferase (ASST)	3	
pfam05936	Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE	2	
pfam05939	Phage minor tail protein	1	
pfam05942	Archaeal PaREP1/PaREP8 family	1	
pfam05943	Type VI secretion protein, EvpB/VC_A0108, tail sheath	2	
pfam05944	Phage small terminase subunit	1	
pfam05947	Type VI secretion system, TssF	2	
pfam05951	Bacterial protein of unknown function (DUF882)	6	
pfam05954	Phage late control gene D protein (GPD)	1	
pfam05958	tRNA (Uracil-5-)-methyltransferase	3	
pfam05960	Bacterial protein of unknown function (DUF885)	26	
pfam05969	Photosystem II complex subunit Ycf12	1	
pfam05970	PIF1-like helicase	6	
pfam05971	Protein of unknown function (DUF890)	1	
pfam05973	Phage derived protein Gp49-like (DUF891)	12	
pfam05977	Transmembrane secretion effector	10	
pfam05982	Na+-dependent bicarbonate transporter superfamily	8	
pfam05987	Bacterial protein of unknown function (DUF898)	18	
pfam05990	Alpha/beta hydrolase of unknown function (DUF900)	2	
pfam05992	SbmA/BacA-like family	16	
pfam05995	Cysteine dioxygenase type I	1	
pfam05996	Ferredoxin-dependent bilin reductase	4	
pfam06005	Cell division protein ZapB	2	
pfam06007	Phosphonate metabolism protein PhnJ	1	
pfam06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	25	
pfam06027	Solute carrier family 35	2	
pfam06032	Protein of unknown function (DUF917)	2	
pfam06037	Bacterial protein of unknown function (DUF922)	1	
pfam06039	Malate:quinone oxidoreductase (Mqo)	2	
pfam06041	Bacterial protein of unknown function (DUF924)	21	
pfam06052	3-hydroxyanthranilic acid dioxygenase	3	
pfam06055	Exopolysaccharide synthesis, ExoD	1	
pfam06067	Domain of unknown function (DUF932)	3	
pfam06068	TIP49 C-terminus	1	
pfam06071	Protein of unknown function (DUF933)	31	
pfam06073	Bacterial protein of unknown function (DUF934)	4	
pfam06074	Protein of unknown function (DUF935)	1	
pfam06078	Bacterial protein of unknown function (DUF937)	1	
pfam06080	Protein of unknown function (DUF938)	2	
pfam06089	L-asparaginase II	2	
pfam06093	Spt4/RpoE2 zinc finger	2	
pfam06094	Gamma-glutamyl cyclotransferase, AIG2-like	2	
pfam06108	Protein of unknown function (DUF952)	1	
pfam06114	Domain of unknown function (DUF955)	102	
pfam06119	Nidogen-like	1	
pfam06120	Tail length tape measure protein	1	
pfam06122	Conjugative relaxosome accessory transposon protein	9	
pfam06123	Inner membrane protein CreD	2	
pfam06144	DNA polymerase III, delta subunit	12	
pfam06146	Phosphate-starvation-inducible E	1	
pfam06155	Protein of unknown function (DUF971)	20	
pfam06170	Protein of unknown function (DUF983)	5	
pfam06172	Cupin superfamily (DUF985)	4	
pfam06175	tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)	5	
pfam06181	Urate oxidase N-terminal	19	
pfam06182	ABC-2 family transporter protein	6	
pfam06187	Protein of unknown function (DUF993)	3	
pfam06189	5'-nucleotidase	15	
pfam06199	Phage tail tube protein	1	
pfam06202	Amylo-alpha-1,6-glucosidase	1	
pfam06206	CpeT/CpcT family (DUF1001)	3	
pfam06213	Cobalamin biosynthesis protein CobT	9	
pfam06224	Winged helix DNA-binding domain	7	
pfam06228	Haem utilisation ChuX/HutX	1	
pfam06230	Protein of unknown function (DUF1009)	6	
pfam06233	Usg-like family	2	
pfam06240	Carbon monoxide dehydrogenase subunit G (CoxG)	18	
pfam06242	Protein of unknown function (DUF1013)	6	
pfam06243	Phenylacetic acid degradation B	6	
pfam06245	Protein of unknown function (DUF1015)	9	
pfam06250	Protein of unknown function (DUF1016)	3	
pfam06253	Trimethylamine methyltransferase (MTTB)	30	
pfam06258	Mitochondrial fission ELM1	17	
pfam06262	Zinicin-like metallopeptidase	2	
pfam06267	Family of unknown function (DUF1028)	5	
pfam06271	RDD family	15	
pfam06282	Protein of unknown function (DUF1036)	2	
pfam06283	Trehalose utilisation	1	
pfam06289	Flagellar protein (FlbD)	2	
pfam06291	Bor protein	2	
pfam06293	Lipopolysaccharide kinase (Kdo/WaaP) family	2	
pfam06295	Protein of unknown function (DUF1043)	1	
pfam06296	RelE toxin of RelE / RelB toxin-antitoxin system	2	
pfam06299	Protein of unknown function (DUF1045)	1	
pfam06300	Tsp45I type II restriction enzyme	6	
pfam06305	Protein of unknown function (DUF1049)	2	
pfam06309	Torsin	1	
pfam06314	Acetoacetate decarboxylase (ADC)	3	
pfam06315	Isocitrate dehydrogenase kinase/phosphatase (AceK)	4	
pfam06319	DNA repair protein MmcB-like	3	
pfam06325	Ribosomal protein L11 methyltransferase (PrmA)	7	
pfam06347	Bacterial SH3 domain	8	
pfam06348	Protein of unknown function (DUF1059)	2	
pfam06414	Zeta toxin	8	
pfam06415	BPG-independent PGAM N-terminus (iPGM_N)	16	
pfam06418	CTP synthase N-terminus	46	
pfam06421	GTP-binding protein LepA C-terminus	29	
pfam06426	Serine acetyltransferase, N-terminal	8	
pfam06429	Flagellar basal body rod FlgEFG protein C-terminal	8	
pfam06433	Methylamine dehydrogenase heavy chain (MADH)	2	
pfam06434	Aconitate hydratase 2 N-terminus	2	
pfam06439	Domain of Unknown Function (DUF1080)	4	
pfam06441	Epoxide hydrolase N terminus	6	
pfam06445	GyrI-like small molecule binding domain	4	
pfam06450	Bacterial Na+/H+ antiporter B (NhaB)	6	
pfam06452	Carbohydrate family 9 binding domain-like	3	
pfam06455	NADH dehydrogenase subunit 5 C-terminus	6	
pfam06463	Molybdenum Cofactor Synthesis C	29	
pfam06468	Spondin_N	5	
pfam06470	SMC proteins Flexible Hinge Domain	1	
pfam06472	ABC transporter transmembrane region 2	2	
pfam06480	FtsH Extracellular	17	
pfam06485	Protein of unknown function (DUF1092)	1	
pfam06490	Flagellar regulatory protein FleQ	1	
pfam06491	Disulphide isomerase	1	
pfam06500	Alpha/beta hydrolase of unknown function (DUF1100)	1	
pfam06504	Replication protein C (RepC)	1	
pfam06508	Queuosine biosynthesis protein QueC	10	
pfam06514	Photosystem II 12 kDa extrinsic protein (PsbU)	1	
pfam06537	Di-haem oxidoreductase, putative peroxidase	4	
pfam06559	2'-deoxycytidine 5'-triphosphate deaminase (DCD)	14	
pfam06568	Domain of unknown function (DUF1127)	2	
pfam06574	FAD synthetase	20	
pfam06577	Protein of unknown function (DUF1134)	1	
pfam06580	Histidine kinase	1	
pfam06586	TraK protein	4	
pfam06594	Haemolysin-type calcium binding protein related domain	8	
pfam06616	BsuBI/PstI restriction endonuclease C-terminus	18	
pfam06620	Protein of unknown function (DUF1150)	2	
pfam06626	Protein of unknown function (DUF1152)	1	
pfam06628	Catalase-related immune-responsive	7	
pfam06629	MltA-interacting protein MipA	1	
pfam06634	Protein of unknown function (DUF1156)	15	
pfam06667	Phage shock protein B	1	
pfam06676	Protein of unknown function (DUF1178)	5	
pfam06677	Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27)	2	
pfam06684	Amino acid synthesis	3	
pfam06685	Protein of unknown function (DUF1186)	1	
pfam06689	ClpX C4-type zinc finger	16	
pfam06691	Protein of unknown function (DUF1189)	1	
pfam06693	Protein of unknown function (DUF1190)	1	
pfam06698	Protein of unknown function (DUF1192)	2	
pfam06707	Protein of unknown function (DUF1194)	2	
pfam06719	AraC-type transcriptional regulator N-terminus	1	
pfam06723	MreB/Mbl protein	27	
pfam06725	3D domain	6	
pfam06733	DEAD_2	6	
pfam06738	Putative threonine/serine exporter	1	
pfam06742	Protein of unknown function (DUF1214)	1	
pfam06745	KaiC	3	
pfam06750	Bacterial Peptidase A24 N-terminal domain	9	
pfam06751	Ethanolamine ammonia lyase large subunit (EutB)	1	
pfam06762	Lipase maturation factor	1	
pfam06764	Protein of unknown function (DUF1223)	13	
pfam06776	Invasion associated locus B (IalB) protein	6	
pfam06778	Chlorite dismutase	3	
pfam06779	Uncharacterised MFS-type transporter YbfB	3	
pfam06792	Uncharacterised protein family (UPF0261)	11	
pfam06793	Uncharacterised protein family (UPF0262)	6	
pfam06794	Uncharacterised protein family (UPF0270)	1	
pfam06796	Periplasmic nitrate reductase protein NapE	4	
pfam06798	PrkA serine protein kinase C-terminal domain	1	
pfam06799	Protein of unknown function (DUF1230)	1	
pfam06803	Protein of unknown function (DUF1232)	3	
pfam06804	NlpB/DapX lipoprotein	6	
pfam06808	Tripartite ATP-independent periplasmic transporter, DctM component	231	
pfam06812	ImpA, N-terminal, type VI secretion system	2	
pfam06821	Serine hydrolase	1	
pfam06827	Zinc finger found in FPG and IleRS	24	
pfam06831	Formamidopyrimidine-DNA glycosylase H2TH domain	24	
pfam06834	TraU protein	9	
pfam06835	Lipopolysaccharide-assembly, LptC-related	5	
pfam06838	Methionine gamma-lyase	2	
pfam06841	T4-like virus tail tube protein gp19	4	
pfam06844	Protein of unknown function (DUF1244)	11	
pfam06849	Protein of unknown function (DUF1246)	3	
pfam06850	PHB de-polymerase C-terminus	4	
pfam06853	Protein of unknown function (DUF1249)	3	
pfam06863	Protein of unknown function (DUF1254)	1	
pfam06864	Pilin accessory protein (PilO)	1	
pfam06868	Protein of unknown function (DUF1257)	1	
pfam06873	Cell surface immobilisation antigen SerH	1	
pfam06897	Protein of unknown function (DUF1269)	1	
pfam06902	Divergent 4Fe-4S mono-cluster	2	
pfam06906	Protein of unknown function (DUF1272)	1	
pfam06930	Protein of unknown function (DUF1282)	7	
pfam06938	Protein of unknown function (DUF1285)	5	
pfam06945	Protein of unknown function (DUF1289)	6	
pfam06965	Na+/H+ antiporter 1	33	
pfam06966	Protein of unknown function (DUF1295)	15	
pfam06968	Biotin and Thiamin Synthesis associated domain	7	
pfam06969	HemN C-terminal domain	13	
pfam06973	Domain of unknown function (DUF1297)	4	
pfam06974	Protein of unknown function (DUF1298)	2	
pfam06980	Protein of unknown function (DUF1302)	18	
pfam06983	3-demethylubiquinone-9 3-methyltransferase	4	
pfam06986	Type-1V conjugative transfer system mating pair stabilisation	7	
pfam06995	Phage P2 GpU	1	
pfam06996	Type VI secretion, TssG	2	
pfam06999	Sucrase/ferredoxin-like	1	
pfam07005	Putative sugar-binding N-terminal domain	2	
pfam07007	Protein of unknown function (DUF1311)	1	
pfam07015	VirC1 protein	2	
pfam07021	Methionine biosynthesis protein MetW	14	
pfam07040	Protein of unknown function (DUF1326)	6	
pfam07044	Protein of unknown function (DUF1329)	12	
pfam07045	Domain of unknown function (DUF1330)	13	
pfam07055	Enoyl reductase FAD binding domain	5	
pfam07063	Domain of unknown function (DUF1338)	1	
pfam07068	Major capsid protein Gp23	2	
pfam07072	Protein of unknown function (DUF1342)	1	
pfam07075	Protein of unknown function (DUF1343)	7	
pfam07080	Protein of unknown function (DUF1348)	1	
pfam07082	Protein of unknown function (DUF1350)	1	
pfam07085	DRTGG domain	5	
pfam07087	Protein of unknown function (DUF1353)	2	
pfam07090	Putative glutamine amidotransferase	1	
pfam07103	Protein of unknown function (DUF1365)	15	
pfam07109	Magnesium-protoporphyrin IX methyltransferase C-terminus	1	
pfam07110	EthD domain	1	
pfam07112	Protein of unknown function (DUF1368)	2	
pfam07136	Protein of unknown function (DUF1385)	7	
pfam07143	CrtC N-terminal lipocalin domain	1	
pfam07167	Poly-beta-hydroxybutyrate polymerase (PhaC) N-terminus	22	
pfam07168	Ureide permease	1	
pfam07171	MlrC C-terminus	18	
pfam07176	Alpha/beta hydrolase of unknown function (DUF1400)	2	
pfam07178	TraL protein	4	
pfam07195	Flagellar hook-associated protein 2 C-terminus	1	
pfam07201	HrpJ-like domain	1	
pfam07219	HemY protein N-terminus	12	
pfam07221	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	1	
pfam07228	Stage II sporulation protein E (SpoIIE)	20	
pfam07237	Protein of unknown function (DUF1428)	5	
pfam07238	PilZ domain	1	
pfam07244	Surface antigen variable number repeat	30	
pfam07260	Progressive ankylosis protein (ANKH)	1	
pfam07264	Etoposide-induced protein 2.4 (EI24)	2	
pfam07275	Antirestriction protein (ArdA)	2	
pfam07277	SapC	4	
pfam07282	Putative transposase DNA-binding domain	17	
pfam07286	Protein of unknown function (DUF1445)	1	
pfam07287	Protein of unknown function (DUF1446)	3	
pfam07289	Bardet-Biedl syndrome 5 protein	1	
pfam07291	Methylamine utilisation protein MauE	2	
pfam07295	Zinc-ribbon containing domain	1	
pfam07298	NnrU protein	6	
pfam07313	Protein of unknown function (DUF1460)	1	
pfam07321	Type III secretion protein YscO	1	
pfam07330	Protein of unknown function (DUF1467)	6	
pfam07331	Tripartite tricarboxylate transporter TctB family	8	
pfam07332	Putative Actinobacterial Holin-X, holin superfamily III	1	
pfam07345	Domain of unknown function (DUF1476)	4	
pfam07348	Syd protein (SUKH-2)	1	
pfam07355	Glycine/sarcosine/betaine reductase selenoprotein B (GRDB)	3	
pfam07362	Post-segregation antitoxin CcdA	1	
pfam07364	Metallopeptidase family M81	21	
pfam07366	SnoaL-like polyketide cyclase	15	
pfam07370	Protein of unknown function (DUF1489)	6	
pfam07372	Protein of unknown function (DUF1491)	4	
pfam07377	Protein of unknown function (DUF1493)	1	
pfam07382	Histone H1-like nucleoprotein HC2	4	
pfam07385	Protein of unknown function (DUF1498)	3	
pfam07386	Protein of unknown function (DUF1499)	2	
pfam07394	Protein of unknown function (DUF1501)	20	
pfam07396	Phosphate-selective porin O and P	8	
pfam07409	Phage protein GP46	1	
pfam07411	Domain of unknown function (DUF1508)	1	
pfam07431	Protein of unknown function (DUF1512)	2	
pfam07444	Ycf66 protein N-terminus	1	
pfam07460	NUMOD3 motif (2 copies)	12	
pfam07465	Photosystem I protein M (PsaM)	1	
pfam07466	Protein of unknown function (DUF1517)	1	
pfam07475	HPr Serine kinase C-terminal domain	6	
pfam07476	Methylaspartate ammonia-lyase C-terminus	1	
pfam07478	D-ala D-ala ligase C-terminus	27	
pfam07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	15	
pfam07486	Cell Wall Hydrolase	9	
pfam07494	Two component regulator propeller	3	
pfam07495	Y_Y_Y domain	2	
pfam07497	Rho termination factor, RNA-binding domain	20	
pfam07498	Rho termination factor, N-terminal domain	15	
pfam07499	RuvA, C-terminal domain	22	
pfam07503	HypF finger	1	
pfam07505	Protein of unknown function (DUF5131)	27	
pfam07506	RepB plasmid partitioning protein	1	
pfam07508	Recombinase	6	
pfam07509	Protein of unknown function (DUF1523)	2	
pfam07510	Protein of unknown function (DUF1524)	41	
pfam07514	Putative helicase	1	
pfam07516	SecA Wing and Scaffold domain	33	
pfam07517	SecA DEAD-like domain	45	
pfam07519	Tannase and feruloyl esterase	1	
pfam07520	Virulence factor SrfB	13	
pfam07521	Zn-dependent metallo-hydrolase RNA specificity domain	13	
pfam07536	HWE histidine kinase	1	
pfam07541	Eukaryotic translation initiation factor 2 alpha subunit	3	
pfam07542	ATP12 chaperone protein	4	
pfam07549	SecD/SecF GG Motif	28	
pfam07555	beta-N-acetylglucosaminidase	1	
pfam07556	Protein of unknown function (DUF1538)	3	
pfam07568	Histidine kinase	1	
pfam07578	Lipid A Biosynthesis N-terminal domain	1	
pfam07581	The GLUG motif	10	
pfam07583	Protein of unknown function (DUF1549)	3	
pfam07584	Aerotolerance regulator N-terminal	10	
pfam07586	Protein of unknown function (DUF1552)	9	
pfam07587	Protein of unknown function (DUF1553)	7	
pfam07589	PEP-CTERM motif	2	
pfam07593	ASPIC and UnbV	5	
pfam07596	Protein of unknown function (DUF1559)	1	
pfam07602	Protein of unknown function (DUF1565)	1	
pfam07607	Protein of unknown function (DUF1570)	1	
pfam07609	Protein of unknown function (DUF1572)	1	
pfam07610	Protein of unknown function (DUF1573)	2	
pfam07624	Protein of unknown function (DUF1585)	2	
pfam07626	Protein of unknown function (DUF1587)	2	
pfam07627	Protein of unknown function (DUF1588)	5	
pfam07635	Planctomycete cytochrome C	3	
pfam07638	ECF sigma factor	8	
pfam07642	Putative beta-barrel porin-2, OmpL-like. bbp2	2	
pfam07645	Calcium-binding EGF domain	2	
pfam07648	Kazal-type serine protease inhibitor domain	1	
pfam07650	KH domain	43	
pfam07657	N terminus of Notch ligand	1	
pfam07660	Secretin and TonB N terminus short domain	2	
pfam07661	MORN repeat variant	3	
pfam07662	Na+ dependent nucleoside transporter C-terminus	7	
pfam07663	Sorbitol phosphotransferase enzyme II C-terminus	1	
pfam07664	Ferrous iron transport protein B C terminus	4	
pfam07669	Eco57I restriction-modification methylase	14	
pfam07670	Nucleoside recognition	11	
pfam07675	Cleaved Adhesin Domain	1	
pfam07676	WD40-like Beta Propeller Repeat	155	
pfam07679	Immunoglobulin I-set domain	3	
pfam07681	DoxX	11	
pfam07683	Cobalamin synthesis protein cobW C-terminal domain	18	
pfam07685	CobB/CobQ-like glutamine amidotransferase domain	15	
pfam07686	Immunoglobulin V-set domain	1	
pfam07687	Peptidase dimerisation domain	28	
pfam07689	KaiB domain	2	
pfam07690	Major Facilitator Superfamily	136	
pfam07693	KAP family P-loop domain	21	
pfam07697	7TM-HD extracellular	1	
pfam07698	7TM receptor with intracellular HD hydrolase	2	
pfam07702	UTRA domain	16	
pfam07704	Rv0623-like transcription factor	14	
pfam07705	CARDB	4	
pfam07714	Protein tyrosine kinase	16	
pfam07715	TonB-dependent Receptor Plug Domain	87	
pfam07717	Oligonucleotide/oligosaccharide-binding (OB)-fold	2	
pfam07719	Tetratricopeptide repeat	68	
pfam07720	Tetratricopeptide repeat	4	
pfam07721	Tetratricopeptide repeat	3	
pfam07722	Peptidase C26	17	
pfam07724	AAA domain (Cdc48 subfamily)	102	
pfam07726	ATPase family associated with various cellular activities (AAA)	26	
pfam07727	Reverse transcriptase (RNA-dependent DNA polymerase)	7	
pfam07728	AAA domain (dynein-related subfamily)	49	
pfam07729	FCD domain	22	
pfam07730	Histidine kinase	5	
pfam07731	Multicopper oxidase	7	
pfam07732	Multicopper oxidase	7	
pfam07733	Bacterial DNA polymerase III alpha subunit	69	
pfam07736	Chorismate mutase type I	7	
pfam07743	HSCB C-terminal oligomerisation domain	7	
pfam07745	Glycosyl hydrolase family 53	1	
pfam07746	Aromatic-ring-opening dioxygenase LigAB, LigA subunit	1	
pfam07748	Glycosyl hydrolases family 38 C-terminal domain	1	
pfam07750	GcrA cell cycle regulator	18	
pfam07751	Abi-like protein	22	
pfam07755	Protein of unknown function (DUF1611)	11	
pfam07784	Protein of unknown function (DUF1622)	1	
pfam07786	Protein of unknown function (DUF1624)	19	
pfam07788	PD-(D/E)XK nuclease superfamily	1	
pfam07796	Protein of unknown function (DUF1638)	7	
pfam07798	Protein of unknown function (DUF1640)	18	
pfam07799	Protein of unknown function (DUF1643)	2	
pfam07804	HipA-like C-terminal domain	21	
pfam07805	HipA-like N-terminal domain	17	
pfam07812	TfuA-like protein	2	
pfam07813	LTXXQ motif family protein	3	
pfam07826	IMP cyclohydrolase-like protein	1	
pfam07831	Pyrimidine nucleoside phosphorylase C-terminal domain	1	
pfam07835	Bacterial aa3 type cytochrome c oxidase subunit IV	5	
pfam07836	DmpG-like communication domain	2	
pfam07845	Protein of unknown function (DUF1636)	2	
pfam07848	PaaX-like protein	3	
pfam07858	Limonene-1,2-epoxide hydrolase catalytic domain	1	
pfam07859	alpha/beta hydrolase fold	20	
pfam07862	Nitrogen fixation protein of unknown function	11	
pfam07878	CopG-like RHH_1 or ribbon-helix-helix domain, RHH_5	1	
pfam07879	PHB/PHA accumulation regulator DNA-binding domain	15	
pfam07881	L-fucose isomerase, first N-terminal domain	1	
pfam07883	Cupin domain	33	
pfam07884	Vitamin K epoxide reductase family	9	
pfam07885	Ion channel	9	
pfam07889	Protein of unknown function (DUF1664)	1	
pfam07896	Protein of unknown function (DUF1674)	4	
pfam07907	YibE/F-like protein	2	
pfam07916	TraG-like protein, N-terminal region	10	
pfam07927	HicA toxin of bacterial toxin-antitoxin,	11	
pfam07929	Plasmid pRiA4b ORF-3-like protein	11	
pfam07931	Chloramphenicol phosphotransferase-like protein	1	
pfam07934	8-oxoguanine DNA glycosylase, N-terminal domain	1	
pfam07940	Heparinase II/III-like protein	5	
pfam07943	Penicillin-binding protein 5, C-terminal domain	7	
pfam07944	Beta-L-arabinofuranosidase, GH127	2	
pfam07947	YhhN family	1	
pfam07949	YbbR-like protein	5	
pfam07963	Prokaryotic N-terminal methylation motif	20	
pfam07969	Amidohydrolase family	44	
pfam07971	Glycosyl hydrolase family 92	1	
pfam07973	Threonyl and Alanyl tRNA synthetase second additional domain	55	
pfam07977	FabA-like domain	24	
pfam07978	NIPSNAP	3	
pfam07980	SusD family	1	
pfam07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	23	
pfam07992	Pyridine nucleotide-disulphide oxidoreductase	216	
pfam07993	Male sterility protein	1	
pfam07994	Myo-inositol-1-phosphate synthase	2	
pfam07995	Glucose / Sorbosone dehydrogenase	41	
pfam08003	Protein of unknown function (DUF1698)	2	
pfam08007	Cupin superfamily protein	1	
pfam08011	PD-(D/E)XK nuclease superfamily	21	
pfam08013	Tagatose 6 phosphate kinase	1	
pfam08021	Siderophore-interacting FAD-binding domain	1	
pfam08022	FAD-binding domain	1	
pfam08028	Acyl-CoA dehydrogenase, C-terminal domain	5	
pfam08029	HisG, C-terminal domain	2	
pfam08032	RNA 2'-O ribose methyltransferase substrate binding	24	
pfam08041	PetM family of cytochrome b6f complex subunit 7	1	
pfam08042	PqqA family	1	
pfam08068	DKCLD (NUC011) domain	2	
pfam08069	Ribosomal S13/S15 N-terminal domain	2	
pfam08071	RS4NT (NUC023) domain	2	
pfam08125	Mannitol dehydrogenase C-terminal domain	4	
pfam08148	DSHCT (NUC185) domain	2	
pfam08173	Membrane bound YbgT-like protein	1	
pfam08206	Ribonuclease B OB domain	4	
pfam08207	Elongation factor P (EF-P) KOW-like domain	21	
pfam08220	DeoR-like helix-turn-helix domain	3	
pfam08223	PaaX-like protein C-terminal domain	3	
pfam08238	Sel1 repeat	180	
pfam08239	Bacterial SH3 domain	4	
pfam08240	Alcohol dehydrogenase GroES-like domain	93	
pfam08241	Methyltransferase domain	68	
pfam08242	Methyltransferase domain	5	
pfam08245	Mur ligase middle domain	117	
