Pfam ID	Pfam Name	Gene Count (assembled)	
pfam02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	9	
pfam02874	ATP synthase alpha/beta family, beta-barrel domain	39	
pfam02875	Mur ligase family, glutamate ligase domain	28	
pfam02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	29	
pfam02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	29	
pfam02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	26	
pfam02881	SRP54-type protein, helical bundle domain	14	
pfam02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	6	
pfam02885	Glycosyl transferase family, helical bundle domain	10	
pfam02887	Pyruvate kinase, alpha/beta domain	10	
pfam02894	Oxidoreductase family, C-terminal alpha/beta domain	11	
pfam02895	Signal transducing histidine kinase, homodimeric domain	1	
pfam02896	PEP-utilising enzyme, TIM barrel domain	15	
pfam02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	1	
pfam02899	Phage integrase, N-terminal SAM-like domain	9	
pfam02901	Pyruvate formate lyase-like	22	
pfam02903	Alpha amylase, N-terminal ig-like domain	7	
pfam02906	Iron only hydrogenase large subunit, C-terminal domain	10	
pfam02910	Fumarate reductase flavoprotein C-term	5	
pfam02911	Formyl transferase, C-terminal domain	3	
pfam02912	Aminoacyl tRNA synthetase class II, N-terminal domain	3	
pfam02913	FAD linked oxidases, C-terminal domain	3	
pfam02915	Rubrerythrin	9	
pfam02920	DNA binding domain of tn916 integrase	7	
pfam02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	14	
pfam02926	THUMP domain	9	
pfam02929	Beta galactosidase small chain	12	
pfam02933	Cell division protein 48 (CDC48), domain 2	1	
pfam02934	GatB/GatE catalytic domain	11	
pfam02943	Ferredoxin thioredoxin reductase catalytic beta chain	2	
pfam02952	L-fucose isomerase, C-terminal domain	3	
pfam02954	Bacterial regulatory protein, Fis family	2	
pfam02965	Vitamin B12 dependent methionine synthase, activation domain	3	
pfam02973	Sialidase, N-terminal domain	1	
pfam02978	Signal peptide binding domain	3	
pfam02985	HEAT repeat	1	
pfam02996	Prefoldin subunit	1	
pfam03006	Haemolysin-III related	4	
pfam03008	Archaea bacterial proteins of unknown function	2	
pfam03009	Glycerophosphoryl diester phosphodiesterase family	7	
pfam03023	MviN-like protein	3	
pfam03030	Inorganic H+ pyrophosphatase	3	
pfam03033	Glycosyltransferase family 28 N-terminal domain	5	
pfam03050	Transposase IS66 family	7	
pfam03054	tRNA methyl transferase	3	
pfam03059	Nicotianamine synthase protein	1	
pfam03060	Nitronate monooxygenase	8	
pfam03061	Thioesterase superfamily	10	
pfam03062	MBOAT, membrane-bound O-acyltransferase family	9	
pfam03063	Prismane/CO dehydrogenase family	16	
pfam03069	Acetamidase/Formamidase family	1	
pfam03070	TENA/THI-4/PQQC family	2	
pfam03099	Biotin/lipoate A/B protein ligase family	8	
pfam03102	NeuB family	2	
pfam03104	DNA polymerase family B, exonuclease domain	1	
pfam03109	ABC1 family	2	
pfam03116	NQR2, RnfD, RnfE family	6	
pfam03118	Bacterial RNA polymerase, alpha chain C terminal domain	11	
pfam03119	NAD-dependent DNA ligase C4 zinc finger domain	6	
pfam03120	NAD-dependent DNA ligase OB-fold domain	8	
pfam03123	CAT RNA binding domain	4	
pfam03129	Anticodon binding domain	23	
pfam03136	Pup-ligase protein	1	
pfam03142	Chitin synthase	1	
pfam03143	Elongation factor Tu C-terminal domain	6	
pfam03144	Elongation factor Tu domain 2	41	
pfam03147	Ferredoxin-fold anticodon binding domain	6	
pfam03167	Uracil DNA glycosylase superfamily	15	
pfam03169	OPT oligopeptide transporter protein	8	
pfam03174	Chitobiase/beta-hexosaminidase C-terminal domain	1	
pfam03176	MMPL family	7	
pfam03180	NLPA lipoprotein	5	
pfam03186	CobD/Cbib protein	10	
pfam03193	Protein of unknown function, DUF258	6	
pfam03205	Molybdopterin guanine dinucleotide synthesis protein B	3	
pfam03235	Protein of unknown function DUF262	6	
pfam03237	Terminase-like family	5	
pfam03255	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit	7	
pfam03275	UDP-galactopyranose mutase	10	
pfam03288	Poxvirus D5 protein-like	4	
pfam03309	Type III pantothenate kinase	10	
pfam03313	Serine dehydratase alpha chain	15	
pfam03315	Serine dehydratase beta chain	8	
pfam03319	Ethanolamine utilisation protein EutN/carboxysome	1	
pfam03321	GH3 auxin-responsive promoter	1	
pfam03323	Bacillus/Clostridium GerA spore germination protein	8	
pfam03334	Na+/H+ antiporter subunit	2	
pfam03352	Methyladenine glycosylase	2	
pfam03354	Phage Terminase	9	
pfam03358	NADPH-dependent FMN reductase	16	
pfam03367	ZPR1 zinc-finger domain	1	
pfam03372	Endonuclease/Exonuclease/phosphatase family	10	
pfam03374	Phage antirepressor protein KilAC domain	3	
pfam03382	Mycoplasma protein of unknown function, DUF285	4	
pfam03389	MobA/MobL family	32	
pfam03401	Tripartite tricarboxylate transporter family receptor	1	
pfam03412	Peptidase C39 family	6	
pfam03413	Peptidase propeptide and YPEB domain	3	
pfam03418	Germination protease	5	
pfam03419	Sporulation factor SpoIIGA	6	
pfam03422	Carbohydrate binding module (family 6)	1	
pfam03432	Relaxase/Mobilisation nuclease domain	46	
pfam03435	Saccharopine dehydrogenase NADP binding domain	3	
pfam03437	BtpA family	4	
pfam03439	Early transcription elongation factor of RNA pol II, NGN section	1	
pfam03442	Carbohydrate binding domain X2	4	
pfam03444	Winged helix-turn-helix transcription repressor, HrcA DNA-binding	2	
pfam03446	NAD binding domain of 6-phosphogluconate dehydrogenase	5	
pfam03447	Homoserine dehydrogenase, NAD binding domain	9	
pfam03448	MgtE intracellular N domain	5	
pfam03449	Transcription elongation factor, N-terminal	12	
pfam03450	CO dehydrogenase flavoprotein C-terminal domain	1	
pfam03453	MoeA N-terminal region (domain I and II)	5	
pfam03454	MoeA C-terminal region (domain IV)	4	
pfam03458	UPF0126 domain	2	
pfam03459	TOBE domain	4	
pfam03460	Nitrite/Sulfite reductase ferredoxin-like half domain	6	
pfam03461	TRCF domain	4	
pfam03462	PCRF domain	10	
pfam03463	eRF1 domain 1	2	
pfam03464	eRF1 domain 2	2	
pfam03465	eRF1 domain 3	2	
pfam03466	LysR substrate binding domain	57	
pfam03471	Transporter associated domain	6	
pfam03473	MOSC domain	5	
pfam03477	ATP cone domain	13	
pfam03479	Domain of unknown function (DUF296)	5	
pfam03480	Bacterial extracellular solute-binding protein, family 7	5	
pfam03481	Putative GTP-binding controlling metal-binding	2	
pfam03483	B3/4 domain	9	
pfam03484	tRNA synthetase B5 domain	5	
pfam03485	Arginyl tRNA synthetase N terminal domain	7	
pfam03486	HI0933-like protein	19	
pfam03547	Membrane transport protein	17	
pfam03551	Transcriptional regulator PadR-like family	16	
pfam03553	Na+/H+ antiporter family	12	
pfam03572	Peptidase family S41	6	
pfam03575	Peptidase family S51	6	
pfam03576	Peptidase family S58	1	
pfam03577	Peptidase family C69	5	
pfam03590	Aspartate-ammonia ligase	4	
pfam03591	AzlC protein	2	
pfam03598	CO dehydrogenase/acetyl-CoA synthase complex beta subunit	3	
pfam03599	CO dehydrogenase/acetyl-CoA synthase delta subunit	1	
pfam03600	Citrate transporter	7	
pfam03601	Conserved hypothetical protein 698	6	
pfam03602	Conserved hypothetical protein 95	4	
pfam03605	Anaerobic c4-dicarboxylate membrane transporter	1	
pfam03606	C4-dicarboxylate anaerobic carrier	6	
pfam03608	PTS system enzyme II sorbitol-specific factor	2	
pfam03609	PTS system sorbose-specific iic component	13	
pfam03610	PTS system fructose IIA component	18	
pfam03611	PTS system sugar-specific permease component	4	
pfam03612	Sorbitol phosphotransferase enzyme II N-terminus	2	
pfam03613	PTS system mannose/fructose/sorbose family IID component	15	
pfam03616	Sodium/glutamate symporter	3	
pfam03618	Kinase/pyrophosphorylase	3	
pfam03631	Virulence factor BrkB	3	
pfam03632	Glycosyl hydrolase family 65 central catalytic domain	1	
pfam03633	Glycosyl hydrolase family 65, C-terminal domain	1	
pfam03636	Glycosyl hydrolase family 65, N-terminal domain	1	
pfam03641	Possible lysine decarboxylase	10	
pfam03648	Glycosyl hydrolase family 67 N-terminus	1	
pfam03652	Holliday junction resolvase	5	
pfam03668	P-loop ATPase protein family	10	
pfam03669	Uncharacterised protein family (UPF0139)	1	
pfam03683	Uncharacterised protein family (UPF0175)	1	
pfam03684	Uncharacterised protein family (UPF0179)	1	
pfam03685	Uncharacterised protein family (UPF0147)	1	
pfam03686	Uncharacterised protein family (UPF0146)	1	
pfam03690	Uncharacterised protein family (UPF0160)	2	
pfam03692	Putative zinc- or iron-chelating domain	6	
pfam03699	Uncharacterised protein family (UPF0182)	1	
pfam03702	Anhydro-N-acetylmuramic acid kinase	1	
pfam03704	Bacterial transcriptional activator domain	1	
pfam03706	Lysylphosphatidylglycerol synthase TM region	12	
pfam03711	Orn/Lys/Arg decarboxylase, C-terminal domain	6	
pfam03717	Penicillin-binding Protein dimerisation domain	31	
pfam03719	Ribosomal protein S5, C-terminal domain	6	
pfam03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	3	
pfam03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	3	
pfam03725	3' exoribonuclease family, domain 2	9	
pfam03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain	4	
pfam03729	Short repeat of unknown function (DUF308)	7	
pfam03733	Inner membrane component domain	2	
pfam03734	L,D-transpeptidase catalytic domain	12	
pfam03737	Demethylmenaquinone methyltransferase	1	
pfam03741	Integral membrane protein TerC family	1	
pfam03746	LamB/YcsF family	1	
pfam03747	ADP-ribosylglycohydrolase	3	
pfam03749	Sugar fermentation stimulation protein	2	
pfam03750	Protein of unknown function (DUF310)	2	
pfam03755	YicC-like family, N-terminal region	2	
pfam03764	Elongation factor G, domain IV	21	
pfam03772	Competence protein	5	
pfam03773	Predicted permease	3	
pfam03775	Septum formation inhibitor MinC, C-terminal domain	1	
pfam03776	Septum formation topological specificity factor MinE	2	
pfam03780	Asp23 family, cell envelope-related function	3	
pfam03781	Sulfatase-modifying factor enzyme 1	3	
pfam03786	D-mannonate dehydratase (UxuA)	2	
pfam03787	RAMP superfamily	1	
pfam03788	LrgA family	1	
pfam03793	PASTA domain	12	
pfam03796	DnaB-like helicase C terminal domain	8	
pfam03799	Cell division protein FtsQ	2	
pfam03807	NADP oxidoreductase coenzyme F420-dependent	10	
pfam03811	InsA N-terminal domain	2	
pfam03812	2-keto-3-deoxygluconate permease	2	
pfam03814	Potassium-transporting ATPase A subunit	1	
pfam03816	Cell envelope-related transcriptional attenuator domain	17	
pfam03819	MazG nucleotide pyrophosphohydrolase domain	3	
pfam03829	PTS system glucitol/sorbitol-specific IIA component	1	
pfam03830	PTS system sorbose subfamily IIB component	11	
pfam03833	DNA polymerase II large subunit DP2	2	
pfam03837	RecT family	2	
pfam03838	Recombination protein U	3	
pfam03840	Preprotein translocase SecG subunit	1	
pfam03841	L-seryl-tRNA selenium transferase	4	
pfam03845	Spore germination protein	6	
pfam03852	DNA mismatch endonuclease Vsr	6	
pfam03853	YjeF-related protein N-terminus	8	
pfam03861	ANTAR domain	5	
pfam03862	SpoVA protein	10	
pfam03864	Phage major capsid protein E	3	
pfam03869	Arc-like DNA binding domain	2	
pfam03874	RNA polymerase Rpb4	1	
pfam03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397	1	
pfam03880	DbpA RNA binding domain	1	
pfam03881	Fructosamine kinase	1	
pfam03883	Peroxide stress protein YaaA	5	
pfam03892	Nitrate reductase cytochrome c-type subunit (NapB)	1	
pfam03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	1	
pfam03899	ATP synthase I chain	1	
pfam03900	Porphobilinogen deaminase, C-terminal domain	5	
pfam03916	Polysulphide reductase, NrfD	1	
pfam03924	CHASE domain	5	
pfam03928	Haem-degrading	2	
pfam03932	CutC family	5	
pfam03946	Ribosomal protein L11, N-terminal domain	4	
pfam03947	Ribosomal Proteins L2, C-terminal domain	10	
pfam03948	Ribosomal protein L9, C-terminal domain	6	
pfam03949	Malic enzyme, NAD binding domain	6	
pfam03950	tRNA synthetases class I (E and Q), anti-codon binding domain	3	
pfam03951	Glutamine synthetase, beta-Grasp domain	6	
pfam03952	Enolase, N-terminal domain	6	
pfam03960	ArsC family	6	
pfam03965	Penicillinase repressor	10	
pfam03972	MmgE/PrpD family	2	
pfam03976	Polyphosphate kinase 2 (PPK2)	6	
pfam03977	Na+-transporting oxaloacetate decarboxylase beta subunit	6	
pfam03979	Sigma-70 factor, region 1.1	1	
pfam03989	DNA gyrase C-terminal domain, beta-propeller	15	
pfam03990	Domain of unknown function (DUF348)	2	
pfam03992	Antibiotic biosynthesis monooxygenase	3	
pfam03993	Domain of Unknown Function (DUF349)	1	
pfam04002	RadC-like JAB domain	15	
pfam04007	Protein of unknown function (DUF354)	1	
pfam04011	LemA family	7	
pfam04014	Antidote-toxin recognition MazE, bacterial antitoxin	10	
pfam04015	Domain of unknown function (DUF362)	4	
pfam04017	Domain of unknown function (DUF366)	1	
pfam04018	Domain of unknown function (DUF368)	3	
pfam04019	Protein of unknown function (DUF359)	1	
pfam04020	Mycobacterial 4 TMS phage holin, superfamily IV	1	
pfam04021	Class III signal peptide	6	
pfam04023	FeoA domain	11	
pfam04024	PspC domain	2	
pfam04025	Domain of unknown function (DUF370)	2	
pfam04026	SpoVG	3	
pfam04027	Domain of unknown function (DUF371)	1	
pfam04029	2-phosphosulpholactate phosphatase	1	
pfam04032	RNAse P Rpr2/Rpp21/SNM1 subunit domain	1	
pfam04034	Domain of unknown function (DUF367)	1	
pfam04038	Dihydroneopterin aldolase	1	
pfam04039	Domain related to MnhB subunit of Na+/H+ antiporter	1	
pfam04041	beta-1,4-mannooligosaccharide phosphorylase	2	
pfam04042	DNA polymerase alpha/epsilon subunit B	1	
pfam04055	Radical SAM superfamily	122	
pfam04060	Putative Fe-S cluster	3	
pfam04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	2	
pfam04068	Possible Fer4-like domain in RNase L inhibitor, RLI	2	
pfam04069	Substrate binding domain of ABC-type glycine betaine transport system	2	
pfam04070	Domain of unknown function (DUF378)	1	
pfam04071	Cysteine-rich small domain	4	
pfam04072	Leucine carboxyl methyltransferase	2	
pfam04073	Aminoacyl-tRNA editing domain	12	
pfam04074	Domain of unknown function (DUF386)	1	
pfam04079	Segregation and condensation complex subunit ScpB	6	
pfam04085	rod shape-determining protein MreC	10	
pfam04087	Domain of unknown function (DUF389)	1	
pfam04093	rod shape-determining protein MreD	6	
pfam04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	7	
pfam04101	Glycosyltransferase family 28 C-terminal domain	13	
pfam04104	Eukaryotic and archaeal DNA primase, large subunit	1	
pfam04107	Glutamate-cysteine ligase family 2(GCS2)	1	
pfam04126	Cyclophilin-like	1	
pfam04127	DNA / pantothenate metabolism flavoprotein	3	
pfam04131	Putative N-acetylmannosamine-6-phosphate epimerase	3	
pfam04135	Nucleolar RNA-binding protein, Nop10p family	1	
pfam04138	GtrA-like protein	8	
pfam04143	Sulphur transport	1	
pfam04167	Protein of unknown function (DUF402)	1	
pfam04172	LrgB-like family	1	
pfam04174	A circularly permuted ATPgrasp	1	
pfam04198	Putative sugar-binding domain	2	
pfam04199	Putative cyclase	4	
pfam04203	Sortase family	31	
pfam04204	Homoserine O-succinyltransferase	8	
pfam04205	FMN-binding domain	10	
pfam04206	Tetrahydromethanopterin S-methyltransferase, subunit E	1	
pfam04207	Tetrahydromethanopterin S-methyltransferase, subunit D	1	
pfam04208	Tetrahydromethanopterin S-methyltransferase, subunit A	1	
pfam04210	Tetrahydromethanopterin S-methyltransferase, subunit G	1	
pfam04211	Tetrahydromethanopterin S-methyltransferase, subunit C	1	
pfam04221	RelB antitoxin	15	
pfam04229	GrpB protein	1	
pfam04230	Polysaccharide pyruvyl transferase	18	
pfam04232	Stage V sporulation protein S (SpoVS)	1	
pfam04233	Phage Mu protein F like protein	4	
pfam04237	YjbR	7	
pfam04239	Protein of unknown function (DUF421)	4	
pfam04245	37-kD nucleoid-associated bacterial protein	3	
pfam04257	Exodeoxyribonuclease V, gamma subunit	3	
pfam04260	Protein of unknown function (DUF436)	1	
pfam04262	Glutamate-cysteine ligase	1	
pfam04263	Thiamin pyrophosphokinase, catalytic domain	4	
pfam04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	4	
pfam04266	ASCH domain	2	
pfam04277	Oxaloacetate decarboxylase, gamma chain	2	
pfam04290	Tripartite ATP-independent periplasmic transporters, DctQ component	3	
pfam04294	VanW like protein	3	
pfam04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	1	
pfam04296	Protein of unknown function (DUF448)	3	
pfam04297	Putative helix-turn-helix protein, YlxM / p13 like	4	
pfam04298	Putative neutral zinc metallopeptidase	3	
pfam04304	Protein of unknown function (DUF454)	3	
pfam04307	LexA-binding, inner membrane-associated putative hydrolase	1	
pfam04309	Glycerol-3-phosphate responsive antiterminator	2	
pfam04313	Type I restriction enzyme R protein N terminus (HSDR_N)	9	
pfam04321	RmlD substrate binding domain	13	
pfam04324	BFD-like [2Fe-2S] binding domain	6	
pfam04326	Putative DNA-binding domain	9	
pfam04327	Cysteine protease Prp	6	
pfam04371	Porphyromonas-type peptidyl-arginine deiminase	5	
pfam04383	KilA-N domain	2	
pfam04389	Peptidase family M28	2	
pfam04392	ABC transporter substrate binding protein	8	
pfam04397	LytTr DNA-binding domain	42	
pfam04404	ERF superfamily	2	
pfam04409	Protein of unknown function (DUF530)	1	
pfam04410	Gar1/Naf1 RNA binding region	1	
pfam04411	PD-(D/E)XK nuclease superfamily	1	
pfam04412	Protein of unknown function (DUF521)	1	
pfam04415	Protein of unknown function (DUF515)	1	
pfam04422	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term	5	
pfam04423	Rad50 zinc hook motif	1	
pfam04427	Brix domain	1	
pfam04432	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus	10	
pfam04439	Streptomycin adenylyltransferase	1	
pfam04443	Acyl-protein synthetase, LuxE	2	
pfam04445	Putative SAM-dependent methyltransferase	1	
pfam04446	tRNAHis guanylyltransferase	1	
pfam04452	RNA methyltransferase	6	
pfam04459	Protein of unknown function (DUF512)	4	
pfam04461	Protein of unknown function (DUF520)	1	
pfam04463	Protein of unknown function (DUF523)	1	
pfam04464	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase	29	
pfam04466	Phage terminase large subunit	2	
pfam04468	PSP1 C-terminal conserved region	6	
pfam04471	Restriction endonuclease	5	
pfam04472	Protein of unknown function (DUF552)	5	
pfam04474	Protein of unknown function (DUF554)	3	
pfam04476	Putative methanogenic enzyme for methanofuran	1	
pfam04480	Protein of unknown function (DUF559)	2	
pfam04488	Glycosyltransferase sugar-binding region containing DXD motif	3	
pfam04525	LURP-one-related	1	
pfam04536	TPM domain	4	
pfam04539	Sigma-70 region 3	15	
pfam04542	Sigma-70 region 2	66	
pfam04545	Sigma-70, region 4	29	
pfam04551	GcpE protein	10	
pfam04552	Sigma-54, DNA binding domain	2	
pfam04560	RNA polymerase Rpb2, domain 7	10	
pfam04561	RNA polymerase Rpb2, domain 2	5	
pfam04563	RNA polymerase beta subunit	8	
pfam04565	RNA polymerase Rpb2, domain 3	9	
pfam04566	RNA polymerase Rpb2, domain 4	1	
pfam04567	RNA polymerase Rpb2, domain 5	1	
pfam04586	Caudovirus prohead serine protease	1	
pfam04607	Region found in RelA / SpoT proteins	14	
pfam04608	Phosphatidylglycerophosphatase A	1	
pfam04609	Methyl-coenzyme M reductase operon protein C	3	
pfam04610	TrbL/VirB6 plasmid conjugal transfer protein	3	
pfam04612	Type II secretion system (T2SS), protein M	2	
pfam04616	Glycosyl hydrolases family 43	17	
pfam04647	Accessory gene regulator B	8	
pfam04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase	1	
pfam04657	Putative inner membrane exporter, YdcZ	5	
pfam04675	DNA ligase N terminus	4	
pfam04679	ATP dependent DNA ligase C terminal region	1	
pfam04685	Glycosyl-hydrolase family 116, catalytic region	1	
pfam04703	FaeA-like protein	1	
pfam04715	Anthranilate synthase component I, N terminal region	9	
pfam04723	Glycine reductase complex selenoprotein A	2	
pfam04734	Neutral/alkaline non-lysosomal ceramidase, N-terminal	1	
pfam04738	Lantibiotic dehydratase, C terminus	1	
pfam04754	Putative transposase, YhgA-like	7	
pfam04760	Translation initiation factor IF-2, N-terminal region	7	
pfam04765	Protein of unknown function (DUF616)	1	
pfam04794	YdjC-like protein	3	
pfam04816	tRNA (adenine(22)-N(1))-methyltransferase	3	
pfam04851	Type III restriction enzyme, res subunit	29	
pfam04854	Protein of unknown function, DUF624	7	
pfam04860	Phage portal protein	9	
pfam04865	Baseplate J-like protein	7	
pfam04879	Molybdopterin oxidoreductase Fe4S4 domain	4	
pfam04883	Bacteriophage HK97-gp10, putative tail-component	6	
pfam04892	VanZ like family	20	
pfam04894	Archaeal Nre, N-terminal	1	
pfam04895	Archaeal Nre, C-terminal	1	
pfam04898	Glutamate synthase central domain	11	
pfam04900	Fcf1	1	
pfam04909	Amidohydrolase	5	
pfam04919	Protein of unknown function (DUF655)	1	
pfam04932	O-Antigen ligase	2	
pfam04952	Succinylglutamate desuccinylase / Aspartoacylase family	8	
pfam04961	Formiminotransferase-cyclodeaminase	3	
pfam04962	KduI/IolB family	1	
pfam04963	Sigma-54 factor, core binding domain	2	
pfam04965	Gene 25-like lysozyme	1	
pfam04973	Nicotinamide mononucleotide transporter	2	
pfam04976	DMSO reductase anchor subunit (DmsC)	2	
pfam04977	Septum formation initiator	3	
pfam04981	NMD3 family	1	
pfam04983	RNA polymerase Rpb1, domain 3	9	
pfam04984	Phage tail sheath protein	3	
pfam04985	Phage tail tube protein FII	1	
pfam04986	Putative transposase	14	
pfam04991	LicD family	13	
pfam04993	TfoX N-terminal domain	2	
pfam04997	RNA polymerase Rpb1, domain 1	11	
pfam04998	RNA polymerase Rpb1, domain 5	14	
pfam04999	Cell division protein FtsL	1	
pfam05000	RNA polymerase Rpb1, domain 4	9	
pfam05016	ParE toxin of type II toxin-antitoxin system, parDE	9	
pfam05017	TMP repeat	1	
pfam05025	RbsD / FucU transport protein family	4	
pfam05031	Iron Transport-associated domain	4	
pfam05036	Sporulation related domain	3	
pfam05043	Mga helix-turn-helix domain	4	
pfam05045	Rhamnan synthesis protein F	2	
pfam05048	Periplasmic copper-binding protein (NosD)	2	
pfam05050	Methyltransferase FkbM domain	2	
pfam05057	Putative serine esterase (DUF676)	1	
pfam05063	MT-A70	3	
pfam05065	Phage capsid family	11	
pfam05067	Manganese containing catalase	5	
pfam05069	Phage virion morphogenesis family	1	
pfam05076	Suppressor of fused protein (SUFU)	1	
pfam05089	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain	1	
pfam05103	DivIVA protein	3	
pfam05105	Bacteriophage holin family	4	
pfam05107	CRISPR-associated protein Cas7	1	
pfam05119	Phage terminase, small subunit	4	
pfam05133	Phage portal protein, SPP1 Gp6-like	6	
pfam05135	Phage gp6-like head-tail connector protein	6	
pfam05136	Phage portal protein, lambda family	3	
pfam05137	Fimbrial assembly protein (PilN)	1	
pfam05147	Lanthionine synthetase C-like protein	1	
pfam05154	TM2 domain	2	
pfam05157	Type II secretion system (T2SS), protein E, N-terminal domain	1	
pfam05164	Cell division protein ZapA	3	
pfam05165	GTP cyclohydrolase III	1	
pfam05167	Uncharacterised ACR (DUF711)	9	
pfam05173	Dihydrodipicolinate reductase, C-terminus	5	
pfam05175	Methyltransferase small domain	4	
pfam05180	DNL zinc finger	1	
pfam05188	MutS domain II	5	
pfam05191	Adenylate kinase, active site lid	1	
pfam05192	MutS domain III	6	
pfam05193	Peptidase M16 inactive domain	10	
pfam05198	Translation initiation factor IF-3, N-terminal domain	2	
pfam05199	GMC oxidoreductase	1	
pfam05201	Glutamyl-tRNAGlu reductase, N-terminal domain	2	
pfam05221	S-adenosyl-L-homocysteine hydrolase	1	
pfam05223	NTF2-like N-terminal transpeptidase domain	2	
pfam05239	PRC-barrel domain	9	
pfam05256	Uncharacterised protein family (UPF0223)	1	
pfam05257	CHAP domain	12	
pfam05258	Protein of unknown function (DUF721)	1	
pfam05272	Virulence-associated protein E	23	
pfam05342	M26 IgA1-specific Metallo-endopeptidase N-terminal region	3	
pfam05343	M42 glutamyl aminopeptidase	12	
pfam05362	Lon protease (S16) C-terminal proteolytic domain	10	
pfam05368	NmrA-like family	2	
pfam05370	Domain of unknown function (DUF749)	1	
pfam05378	Hydantoinase/oxoprolinase N-terminal region	2	
pfam05389	Negative regulator of genetic competence (MecA)	4	
pfam05402	Coenzyme PQQ synthesis protein D (PqqD)	4	
pfam05430	S-adenosyl-L-methionine-dependent methyltransferase	1	
pfam05437	Branched-chain amino acid transport protein (AzlD)	3	
pfam05440	Tetrahydromethanopterin S-methyltransferase subunit B	1	
pfam05448	Acetyl xylan esterase (AXE1)	3	
pfam05489	Phage Tail Protein X	1	
pfam05491	Holliday junction DNA helicase ruvB C-terminus	3	
pfam05496	Holliday junction DNA helicase ruvB N-terminus	7	
pfam05504	Spore germination B3/ GerAC like, C-terminal	1	
pfam05521	Phage head-tail joining protein	4	
pfam05523	WxcM-like, C-terminal	3	
pfam05524	PEP-utilising enzyme, N-terminal	4	
pfam05525	Branched-chain amino acid transport protein	1	
pfam05534	HicB family	1	
pfam05552	Conserved TM helix	1	
pfam05559	Protein of unknown function (DUF763)	1	
pfam05569	BlaR1 peptidase M56	18	
pfam05580	SpoIVB peptidase S55	6	
pfam05582	YabG peptidase U57	1	
pfam05592	Bacterial alpha-L-rhamnosidase	10	
pfam05593	RHS Repeat	9	
pfam05598	Transposase domain (DUF772)	22	
pfam05635	23S rRNA-intervening sequence protein	3	
pfam05636	HIGH Nucleotidyl Transferase	4	
pfam05651	Putative sugar diacid recognition	1	
pfam05670	Domain of unknown function (DUF814)	2	
pfam05673	Protein of unknown function (DUF815)	6	
pfam05681	Fumarate hydratase (Fumerase)	11	
pfam05683	Fumarase C-terminus	7	
pfam05685	Putative restriction endonuclease	6	
pfam05690	Thiazole biosynthesis protein ThiG	8	
pfam05697	Bacterial trigger factor protein (TF)	4	
pfam05698	Bacterial trigger factor protein (TF) C-terminus	10	
pfam05707	Zonular occludens toxin (Zot)	1	
pfam05708	Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family	1	
pfam05709	Phage tail protein	5	
pfam05711	Macrocin-O-methyltransferase (TylF)	2	
pfam05713	Bacterial mobilisation protein (MobC)	41	
pfam05717	IS66 Orf2 like protein	4	
pfam05720	Cell-cell adhesion domain	1	
pfam05729	NACHT domain	1	
pfam05738	Cna protein B-type domain	68	
pfam05746	DALR anticodon binding domain	12	
pfam05762	VWA domain containing CoxE-like protein	1	
pfam05814	Baculovirus protein of unknown function (DUF843)	1	
pfam05816	Toxic anion resistance protein (TelA)	4	
pfam05833	Fibronectin-binding protein A N-terminus (FbpA)	5	
pfam05834	Lycopene cyclase protein	1	
pfam05857	TraX protein	5	
pfam05866	Endodeoxyribonuclease RusA	2	
pfam05872	Bacterial protein of unknown function (DUF853)	1	
pfam05876	Phage terminase large subunit (GpA)	1	
pfam05893	Acyl-CoA reductase (LuxC)	2	
pfam05895	Siphovirus protein of unknown function (DUF859)	2	
pfam05913	Bacterial protein of unknown function (DUF871)	3	
pfam05935	Arylsulfotransferase (ASST)	5	
pfam05954	Phage late control gene D protein (GPD)	1	
pfam05958	tRNA (Uracil-5-)-methyltransferase	12	
pfam05960	Bacterial protein of unknown function (DUF885)	4	
pfam05970	PIF1-like helicase	1	
