Pfam ID	Pfam Name	Gene Count (assembled)	
pfam08442	ATP-grasp domain	127	
pfam08443	RimK-like ATP-grasp domain	28	
pfam08445	FR47-like protein	28	
pfam08446	PAS fold	6	
pfam08447	PAS fold	439	
pfam08448	PAS fold	237	
pfam08449	UAA transporter family	12	
pfam08450	SMP-30/Gluconolaconase/LRE-like region	299	
pfam08453	Peptidase family M9 N-terminal	2	
pfam08455	Bacterial SNF2 helicase associated	16	
pfam08457	Sfi1 spindle body protein	1	
pfam08459	UvrC Helix-hairpin-helix N-terminal	99	
pfam08461	Ribonuclease R winged-helix domain	4	
pfam08463	EcoEI R protein C-terminal	17	
pfam08471	Class II vitamin B12-dependent ribonucleotide reductase	52	
pfam08477	Ras of Complex, Roc, domain of DAPkinase	4	
pfam08478	POTRA domain, FtsQ-type	34	
pfam08479	POTRA domain, ShlB-type	10	
pfam08480	Disaggregatase related	3	
pfam08482	ATP-dependent helicase C-terminal	10	
pfam08483	IstB-like ATP binding N-terminal	21	
pfam08484	C-methyltransferase C-terminal domain	45	
pfam08485	Polysaccharide biosynthesis protein C-terminal	2	
pfam08486	Stage II sporulation protein	34	
pfam08487	Vault protein inter-alpha-trypsin domain	14	
pfam08490	Domain of unknown function (DUF1744)	5	
pfam08491	Squalene epoxidase	8	
pfam08494	DEAD/H associated	95	
pfam08495	FIST N domain	21	
pfam08496	Peptidase family S49 N-terminal	2	
pfam08497	Radical SAM N-terminal	11	
pfam08498	Sterol methyltransferase C-terminal	3	
pfam08501	Shikimate dehydrogenase substrate binding domain	66	
pfam08502	LeuA allosteric (dimerisation) domain	59	
pfam08503	Tetrahydrodipicolinate succinyltransferase N-terminal	3	
pfam08506	Cse1	11	
pfam08508	Fungal domain of unknown function (DUF1746)	1	
pfam08509	Adenylate cyclase G-alpha binding domain	1	
pfam08511	COQ9	5	
pfam08512	Histone chaperone Rttp106-like	7	
pfam08513	LisH	4	
pfam08514	STAG domain	4	
pfam08518	Spa2 homology domain (SHD) of GIT	1	
pfam08519	Replication factor RFC1 C terminal domain	2	
pfam08520	Fungal protein of unknown function (DUF1748)	2	
pfam08521	Two-component sensor kinase N-terminal	4	
pfam08523	Multiprotein bridging factor 1	2	
pfam08529	NusA N-terminal domain	82	
pfam08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	243	
pfam08531	Alpha-L-rhamnosidase N-terminal domain	56	
pfam08532	Beta-galactosidase trimerisation domain	49	
pfam08533	Beta-galactosidase C-terminal domain	7	
pfam08534	Redoxin	118	
pfam08535	KorB domain	22	
pfam08538	Protein of unknown function (DUF1749)	7	
pfam08539	HbrB-like	2	
pfam08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	5	
pfam08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	118	
pfam08542	Replication factor C C-terminal domain	4	
pfam08543	Phosphomethylpyrimidine kinase	89	
pfam08544	GHMP kinases C terminal	111	
pfam08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	108	
pfam08546	Ketopantoate reductase PanE/ApbA C terminal	130	
pfam08547	Complex I intermediate-associated protein 30 (CIA30)	11	
pfam08548	Peptidase M10 serralysin C terminal	4	
pfam08549	Fungal domain of unknown function (DUF1750)	7	
pfam08550	Fungal protein of unknown function (DUF1752)	4	
pfam08551	Eukaryotic integral membrane protein (DUF1751)	2	
pfam08552	Inositolphosphorylceramide synthase subunit Kei1	3	
pfam08553	VID27 cytoplasmic protein	8	
pfam08555	Eukaryotic family of unknown function (DUF1754)	2	
pfam08557	Sphingolipid Delta4-desaturase (DES)	2	
pfam08558	Telomere repeat binding factor (TRF)	3	
pfam08559	Cut8, nuclear proteasome tether protein	1	
pfam08561	Mitochondrial ribosomal protein L37	5	
pfam08564	Cdc37 C terminal domain	1	
pfam08565	Cdc37 Hsp90 binding domain	2	
pfam08566	Mitochondrial import protein Pam17	3	
pfam08567	TFIIH p62 subunit, N-terminal domain	1	
pfam08568	Uncharacterised protein family, YAP/Alf4/glomulin	6	
pfam08569	Mo25-like	4	
pfam08570	Protein of unknown function (DUF1761)	20	
pfam08571	Yos1-like	2	
pfam08572	pre-mRNA processing factor 3 (PRP3)	9	
pfam08573	DNA repair protein endonuclease SAE2/CtIP C-terminus	1	
pfam08574	Transcription factor Iwr1	1	
pfam08580	Yeast cortical protein KAR9	6	
pfam08581	Tup N-terminal	1	
pfam08583	Cytochrome c oxidase biogenesis protein Cmc1 like	2	
pfam08588	Protein of unknown function (DUF1769)	3	
pfam08589	Fungal protein of unknown function (DUF1770)	1	
pfam08590	Domain of unknown function (DUF1771)	1	
pfam08591	Ribonucleotide reductase inhibitor	2	
pfam08592	Domain of unknown function (DUF1772)	37	
pfam08596	Lethal giant larvae(Lgl) like, C-terminal	6	
pfam08597	Translation initiation factor eIF3 subunit	5	
pfam08598	Sds3-like	6	
pfam08600	Rsm1-like	2	
pfam08601	Transcription factor PAP1	4	
pfam08603	Adenylate cyclase associated (CAP) C terminal	1	
pfam08605	Fungal Rad9-like Rad53-binding	2	
pfam08606	Prp19/Pso4-like	2	
pfam08608	Wyosine base formation	7	
pfam08609	Nucleotide exchange factor Fes1	2	
pfam08610	Peroxisomal membrane protein (Pex16)	3	
pfam08611	Fungal protein of unknown function (DUF1774)	4	
pfam08612	TATA-binding related factor (TRF) of subunit 20 of Mediator complex	1	
pfam08613	Cyclin	12	
pfam08614	Autophagy protein 16 (ATG16)	1	
pfam08615	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)	1	
pfam08616	Stabilization of polarity axis	4	
pfam08617	Kinase binding protein CGI-121	2	
pfam08618	Transcription factor Opi1	3	
pfam08619	Alkali metal cation/H+ antiporter Nha1 C terminus	7	
pfam08620	RPAP1-like, C-terminal	3	
pfam08621	RPAP1-like, N-terminal	1	
pfam08623	TATA-binding protein interacting (TIP20)	6	
pfam08624	Chromatin remodelling complex Rsc7/Swp82 subunit	3	
pfam08625	Utp13 specific WD40 associated domain	1	
pfam08626	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit	6	
pfam08628	Sorting nexin C terminal	3	
pfam08630	Dfp1/Him1, central region	4	
pfam08631	Meiosis protein SPO22/ZIP4 like	2	
pfam08633	Rox3 mediator complex subunit	2	
pfam08634	Mitochondrial protein Pet127	3	
pfam08635	Putative oxidoreductase C terminal	2	
pfam08637	ATP synthase regulation protein NCA2	5	
pfam08638	Mediator complex subunit MED14	3	
pfam08639	DNA replication regulator SLD3	6	
pfam08640	U3 small nucleolar RNA-associated protein 6	3	
pfam08641	Kinetochore protein Mis14 like	1	
pfam08642	Histone deacetylation protein Rxt3	1	
pfam08643	Fungal family of unknown function (DUF1776)	4	
pfam08644	FACT complex subunit (SPT16/CDC68)	1	
pfam08645	Polynucleotide kinase 3 phosphatase	7	
pfam08646	Replication factor-A C terminal domain	1	
pfam08647	BRE1 E3 ubiquitin ligase	2	
pfam08648	Protein of unknown function (DUF1777)	1	
pfam08649	DASH complex subunit Dad1	1	
pfam08652	RAI1 like PD-(D/E)XK nuclease	2	
pfam08654	DASH complex subunit Dad2	1	
pfam08656	DASH complex subunit Dad3	1	
pfam08657	DASH complex subunit Spc34	1	
pfam08658	Rad54 N terminal	3	
pfam08659	KR domain	102	
pfam08660	Oligosaccharide biosynthesis protein Alg14 like	4	
pfam08661	Replication factor A protein 3	1	
pfam08662	Eukaryotic translation initiation factor eIF2A	12	
pfam08665	PglZ domain	11	
pfam08666	SAF domain	53	
pfam08667	BetR domain	2	
pfam08668	HDOD domain	48	
pfam08669	Glycine cleavage T-protein C-terminal barrel domain	146	
pfam08671	Anti-repressor SinI	15	
pfam08672	Anaphase promoting complex (APC) subunit 2	3	
pfam08673	Phosphoserine phosphatase RsbU, N-terminal domain	12	
pfam08676	MutL C terminal dimerisation domain	58	
pfam08680	TATA-box binding	12	
pfam08681	Protein of unknown function (DUF1778)	21	
pfam08689	Mediator complex subunit Med5	9	
pfam08695	Cytochrome oxidase complex assembly protein 1	8	
pfam08696	DNA replication factor Dna2	5	
pfam08698	Fcf2 pre-rRNA processing	2	
pfam08699	Argonaute linker 1 domain	4	
pfam08700	Vps51/Vps67	3	
pfam08704	tRNA methyltransferase complex GCD14 subunit	8	
pfam08706	D5 N terminal like	30	
pfam08707	Primase C terminal 2 (PriCT-2)	14	
pfam08708	Primase C terminal 1 (PriCT-1)	18	
pfam08711	TFIIS helical bundle-like domain	3	
pfam08712	Scaffold protein Nfu/NifU N terminal	28	
pfam08713	DNA alkylation repair enzyme	43	
pfam08714	Formaldehyde-activating enzyme (Fae)	4	
pfam08718	Glycolipid transfer protein (GLTP)	1	
pfam08719	Domain of unknown function (DUF1768)	9	
pfam08721	TnsA endonuclease C terminal	1	
pfam08722	TnsA endonuclease N terminal	2	
pfam08726	Ca2+ insensitive EF hand	1	
pfam08729	HPC2 and ubinuclein domain	2	
pfam08733	PalH/RIM21	2	
pfam08734	GYD domain	102	
pfam08737	Rgp1	6	
pfam08740	BCS1 N terminal	10	
pfam08741	YwhD family	6	
pfam08743	Nse4 C-terminal	3	
pfam08747	Domain of unknown function (DUF1788)	7	
pfam08751	TrwC relaxase	96	
pfam08752	Coatomer gamma subunit appendage platform subdomain	3	
pfam08753	NikR C terminal nickel binding domain	13	
pfam08755	Hemimethylated DNA-binding protein YccV like	3	
pfam08757	CotH protein	45	
pfam08759	Domain of unknown function (DUF1792)	10	
pfam08760	Domain of unknown function (DUF1793)	28	
pfam08761	dUTPase	39	
pfam08765	Mor transcription activator family	3	
pfam08766	DEK C terminal domain	3	
pfam08767	CRM1 C terminal	4	
pfam08768	Domain of unknown function (DUF1794)	9	
pfam08769	Sporulation initiation factor Spo0A C terminal	9	
pfam08770	Sulphur oxidation protein SoxZ	12	
pfam08771	FKBP12-rapamycin binding domain	6	
pfam08772	Nin one binding (NOB1) Zn-ribbon like	1	
pfam08774	VRR-NUC domain	23	
pfam08780	Nucleotidyltransferase substrate binding protein like	8	
pfam08783	DWNN domain	3	
pfam08784	Replication protein A C terminal	1	
pfam08785	Ku C terminal domain like	1	
pfam08786	Domain of unknown function (DUF1795)	3	
pfam08787	Alginate lyase	6	
pfam08797	HIRAN domain	9	
pfam08798	CRISPR associated protein	3	
pfam08799	pre-mRNA processing factor 4 (PRP4) like	2	
pfam08800	VirE N-terminal domain	3	
pfam08801	Nup133 N terminal like	6	
pfam08802	Cytochrome B6-F complex Fe-S subunit	3	
pfam08803	Putative mono-oxygenase ydhR	2	
pfam08807	Bacterial domain of unknown function (DUF1798)	5	
pfam08808	RES domain	38	
pfam08810	Kinase associated protein B	11	
pfam08811	Protein of unknown function (DUF1800)	144	
pfam08812	YtxC-like family	17	
pfam08818	Domain of unknown function (DU1801)	133	
pfam08819	Domain of unknown function (DUF1802)	6	
pfam08823	Putative peptidoglycan binding domain	7	
pfam08827	Domain of unknown function (DUF1805)	6	
pfam08830	Protein of unknown function (DUF1806)	5	
pfam08837	Protein of unknown function (DUF1810)	29	
pfam08838	Protein of unknown function (DUF1811)	2	
pfam08840	BAAT / Acyl-CoA thioester hydrolase C terminal	17	
pfam08841	Diol dehydratase reactivase ATPase-like domain	1	
pfam08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	45	
pfam08845	Toxin SymE, type I toxin-antitoxin system	2	
pfam08849	Putative inner membrane protein (DUF1819)	5	
pfam08850	Domain of unknown function (DUF1820)	3	
pfam08857	Putative ParB-like nuclease	12	
pfam08858	IDEAL domain	7	
pfam08863	YolD-like protein	9	
pfam08864	UPF0302 domain	8	
pfam08867	FRG domain	14	
pfam08868	YugN-like family	17	
pfam08869	XisI protein	2	
pfam08870	Domain of unknown function (DUF1832)	2	
pfam08874	Domain of unknown function (DUF1835)	4	
pfam08878	Domain of unknown function (DUF1837)	2	
pfam08880	QLQ	1	
pfam08881	CVNH domain	5	
pfam08882	Acetone carboxylase gamma subunit	7	
pfam08883	Dopa 4,5-dioxygenase family	6	
pfam08885	GSCFA family	7	
pfam08886	Glutamate-cysteine ligase	2	
pfam08887	GAD-like domain	1	
pfam08889	WbqC-like protein family	12	
pfam08890	Phage XkdN-like tail assembly chaperone protein, TAC	1	
pfam08892	YqcI/YcgG family	8	
pfam08895	Domain of unknown function (DUF1840)	1	
pfam08897	Domain of unknown function (DUF1841)	1	
pfam08898	Domain of unknown function (DUF1843)	1	
pfam08899	Domain of unknown function (DUF1844)	19	
pfam08901	Protein of unknown function (DUF1847)	1	
pfam08904	Domain of unknown function (DUF1849)	1	
pfam08906	Domain of unknown function (DUF1851)	2	
pfam08909	Domain of unknown function (DUF1854)	2	
pfam08914	Rap1 Myb domain	1	
pfam08920	Splicing factor 3B subunit 1	1	
pfam08921	Domain of unknown function (DUF1904)	1	
pfam08922	Domain of unknown function (DUF1905)	48	
pfam08924	Domain of unknown function (DUF1906)	50	
pfam08925	Domain of Unknown Function (DUF1907)	2	
pfam08929	Domain of unknown function (DUF1911)	1	
pfam08933	Domain of unknown function (DUF1864)	2	
pfam08937	MTH538 TIR-like domain (DUF1863)	12	
pfam08938	HBS1 N-terminus	3	
pfam08939	Domain of unknown function (DUF1917)	5	
pfam08940	Domain of unknown function (DUF1918)	14	
pfam08942	Domain of unknown function (DUF1919)	1	
pfam08950	Protein of unknown function (DUF1861)	1	
pfam08953	Domain of unknown function (DUF1899)	2	
pfam08954	Trimerisation motif	2	
pfam08958	Domain of unknown function (DUF1871)	2	
pfam08962	Domain of unknown function (DUF1876)	2	
pfam08968	Domain of unknown function (DUF1885)	1	
pfam08970	Sporulation inhibitor A	12	
pfam08972	Domain of unknown function (DUF1902)	1	
pfam08974	Domain of unknown function (DUF1877)	1	
pfam08977	Bypass of Forespore C, N terminal	2	
pfam08980	Domain of unknown function (DUF1883)	2	
pfam08982	Domain of unknown function (DUF1857)	5	
pfam08990	Erythronolide synthase docking	3	
pfam08992	Quinohemoprotein amine dehydrogenase, gamma subunit	1	
pfam08996	DNA Polymerase alpha zinc finger	2	
pfam09000	Cytotoxic	1	
pfam09015	NgoMIV restriction enzyme	1	
pfam09019	EcoRII C terminal	4	
pfam09021	HutP	5	
pfam09026	Centromere protein B dimerisation domain	1	
pfam09037	Stf0 sulphotransferase	21	
pfam09039	Mu DNA binding, I gamma subdomain	1	
pfam09043	D-Lysine 5,6-aminomutase TIM-barrel domain of alpha subunit	20	
pfam09055	Nickel-containing superoxide dismutase	4	
pfam09056	Prokaryotic phospholipase A2	3	
pfam09070	PFU (PLAA family ubiquitin binding)	5	
pfam09072	Translation machinery associated TMA7	4	
pfam09073	BUD22	4	
pfam09084	NMT1/THI5 like	464	
pfam09086	Domain of unknown function (DUF1924)	2	
pfam09087	Cyclomaltodextrinase, N-terminal	2	
pfam09088	MIF4G like	1	
pfam09090	MIF4G like	4	
pfam09094	Domain of unknown function (DUF1925)	11	
pfam09095	Domain of unknown function (DUF1926)	8	
pfam09098	Quinohemoprotein amine dehydrogenase A, alpha subunit, haem binding	6	
pfam09099	Quinohemoprotein amine dehydrogenase, alpha subunit domain III	4	
pfam09106	Elongation factor SelB, winged helix	8	
pfam09107	Elongation factor SelB, winged helix	33	
pfam09110	HAND	1	
pfam09111	SLIDE	2	
pfam09118	Domain of unknown function (DUF1929)	24	
pfam09123	Domain of unknown function (DUF1931)	2	
pfam09127	Leukotriene A4 hydrolase, C-terminal	8	
pfam09129	Cholesterol oxidase, substrate-binding	2	
pfam09130	Domain of unknown function (DUF1932)	22	
pfam09135	Alb1	1	
pfam09137	Glucodextranase, domain N	65	
pfam09138	Urm1 (Ubiquitin related modifier)	1	
pfam09139	Mitochondrial matrix Mmp37	7	
pfam09140	ATPase MipZ	12	
pfam09142	tRNA Pseudouridine synthase II, C terminal	7	
pfam09148	Domain of unknown function (DUF1934)	11	
pfam09154	Domain of unknown function (DUF1939)	3	
pfam09157	Pseudouridine synthase II TruB, C-terminal	8	
pfam09159	Mitochondrial resolvase Ydc2 / RNA splicing MRS1	4	
pfam09163	Formate dehydrogenase N, transmembrane	5	
pfam09173	Initiation factor eIF2 gamma, C terminal	4	
pfam09174	Maf1 regulator	2	
pfam09176	Methylene-tetrahydromethanopterin dehydrogenase, N-terminal	3	
pfam09179	TilS substrate binding domain	10	
pfam09180	Prolyl-tRNA synthetase, C-terminal	18	
pfam09182	Bacterial purine repressor, N-terminal	5	
pfam09184	PPP4R2	1	
pfam09186	Domain of unknown function (DUF1949)	8	
pfam09190	DALR domain	40	
pfam09195	Restriction endonuclease BglII	4	
pfam09202	Rio2, N-terminal	4	
pfam09206	Alpha-L-arabinofuranosidase B, catalytic	56	
pfam09209	Domain of unknown function (DUF1956)	9	
pfam09210	Domain of unknown function (DUF1957)	13	
pfam09224	Domain of unknown function (DUF1961)	14	
pfam09229	Activator of Hsp90 ATPase, N-terminal	3	
pfam09233	Restriction endonuclease EcoRV	1	
pfam09234	Domain of unknown function (DUF1963)	4	
pfam09239	Topoisomerase VI B subunit, transducer	8	
pfam09242	Flavocytochrome c sulphide dehydrogenase, flavin-binding	10	
pfam09243	Mitochondrial small ribosomal subunit Rsm22	32	
pfam09249	tRNA nucleotidyltransferase, second domain	1	
pfam09250	Bifunctional DNA primase/polymerase, N-terminal	99	
pfam09258	Glycosyl transferase family 64 domain	3	
pfam09260	Domain of unknown function (DUF1966)	3	
pfam09261	Alpha mannosidase middle domain	39	
pfam09262	Peroxisome biogenesis factor 1, N-terminal	1	
pfam09265	Cytokinin dehydrogenase 1, FAD and cytokinin binding	1	
pfam09269	Domain of unknown function (DUF1967)	22	
pfam09271	LAG1, DNA binding	1	
pfam09273	Rubisco LSMT substrate-binding	1	
pfam09274	ParG	1	
pfam09278	MerR, DNA binding	51	
pfam09279	Phosphoinositide-specific phospholipase C, efhand-like	4	
pfam09282	Mago binding	1	
pfam09284	Rhamnogalacturonan lyase B, N-terminal	4	
pfam09285	Elongation factor P, C-terminal	67	
pfam09286	Pro-kumamolisin, activation domain	93	
pfam09288	Fungal ubiquitin-associated domain	1	
pfam09290	Prokaryotic acetaldehyde dehydrogenase, dimerisation	6	
pfam09295	ChAPs (Chs5p-Arf1p-binding proteins)	10	
pfam09296	NADH pyrophosphatase-like rudimentary NUDIX domain	10	
pfam09297	NADH pyrophosphatase zinc ribbon domain	13	
pfam09298	Fumarylacetoacetase N-terminal	20	
pfam09299	Mu transposase, C-terminal	7	
pfam09302	XLF-Cernunnos, XRcc4-like factor, NHEJ component	2	
pfam09312	SurA N-terminal domain	16	
pfam09314	Domain of unknown function (DUF1972)	12	
pfam09317	Domain of unknown function (DUF1974)	14	
pfam09318	Glycosyl transferase 1 domain A	4	
pfam09320	Domain of unknown function (DUF1977)	1	
pfam09324	Domain of unknown function (DUF1981)	3	
pfam09325	Vps5 C terminal like	4	
pfam09326	NADH-ubiquinone oxidoreductase subunit G, C-terminal	7	
pfam09329	Primase zinc finger	2	
pfam09333	Autophagy-related protein C terminal domain	1	
pfam09334	tRNA synthetases class I (M)	295	
pfam09335	SNARE associated Golgi protein	177	
pfam09336	Vps4 C terminal oligomerisation domain	2	
pfam09337	His(2)-Cys(2) zinc finger	10	
pfam09338	Glycine/sarcosine/betaine reductase component B subunits	13	
pfam09339	IclR helix-turn-helix domain	206	
pfam09340	Histone acetyltransferase subunit NuA4	2	
pfam09341	Transcription factor Pcc1	4	
pfam09343	Conserved hypothetical protein 2217 (DUF2460)	7	
pfam09344	CT1975-like protein	6	
pfam09345	Domain of unknown function (DUF1987)	1	
pfam09346	SMI1 / KNR4 family (SUKH-1)	8	
pfam09347	Domain of unknown function (DUF1989)	57	
pfam09348	Domain of unknown function (DUF1990)	11	
pfam09349	OHCU decarboxylase	45	
pfam09350	Domain of unknown function (DUF1992)	10	
pfam09351	Domain of unknown function (DUF1993)	37	
pfam09355	Phage protein Gp19/Gp15/Gp42	1	
pfam09356	Phage conserved hypothetical protein BR0599	2	
pfam09358	Ubiquitin fold domain	3	
pfam09359	VTC domain	9	
pfam09360	Iron-binding zinc finger CDGSH type	37	
pfam09361	Phasin protein	68	
pfam09362	Domain of unknown function (DUF1996)	13	
pfam09363	XFP C-terminal domain	104	
pfam09364	XFP N-terminal domain	216	
pfam09365	Conserved hypothetical protein (DUF2461)	35	
pfam09368	Sas10 C-terminal domain	1	
pfam09369	Domain of unknown function (DUF1998)	42	
pfam09370	Phosphoenolpyruvate hydrolase-like	21	
pfam09371	Tex-like protein N-terminal domain	39	
pfam09374	Predicted Peptidoglycan domain	7	
pfam09375	Imelysin	16	
pfam09376	NurA domain	1	
pfam09377	SBDS protein C-terminal domain	4	
pfam09378	HAS barrel domain	2	
pfam09382	RQC domain	26	
pfam09383	NIL domain	13	
pfam09384	UTP15 C terminal	1	
pfam09385	Histidine kinase N terminal	4	
pfam09388	Spo0E like sporulation regulatory protein	17	
pfam09391	Protein of unknown function (DUF2000)	10	
pfam09393	Phage tail tube protein	1	
pfam09394	Chagasin family peptidase inhibitor I42	6	
pfam09397	Ftsk gamma domain	65	
pfam09402	Man1-Src1p-C-terminal domain	1	
pfam09405	CASC3/Barentsz eIF4AIII binding	2	
pfam09411	Lipid A 3-O-deacylase (PagL)	25	
pfam09413	Putative prokaryotic signal transducing protein	26	
pfam09414	RNA ligase	2	
pfam09415	CENP-S associating Centromere protein X	2	
pfam09416	RNA helicase (UPF2 interacting domain)	1	
pfam09419	Mitochondrial PGP phosphatase	2	
pfam09420	Ribosome biogenesis protein Nop16	2	
pfam09421	Frequency clock protein	1	
pfam09423	PhoD-like phosphatase	78	
pfam09424	Yqey-like protein	89	
pfam09427	Domain of unknown function (DUF2014)	1	
pfam09428	Fungal protein of unknown function (DUF2011)	4	
pfam09429	WW domain binding protein 11	3	
pfam09430	Protein of unknown function (DUF2012)	1	
pfam09431	Protein of unknown function (DUF2013)	6	
pfam09435	Fungal protein of unknown function (DUF2015)	2	
pfam09438	Domain of unknown function (DUF2017)	10	
pfam09439	Signal recognition particle receptor beta subunit	2	
pfam09440	eIF3 subunit 6 N terminal domain	1	
pfam09444	MRC1-like domain	6	
pfam09445	RNA cap guanine-N2 methyltransferase	5	
pfam09446	VMA21-like domain	1	
pfam09447	Cnl2/NKP2 family protein	1	
pfam09451	Autophagy-related protein 27	4	
pfam09453	HIRA B motif	3	
pfam09459	Ethylbenzene dehydrogenase	3	
pfam09462	Mus7/MMS22 family	9	
pfam09463	Opy2 protein	1	
pfam09468	Ydr279p protein family (RNase H2 complex component)	1	
pfam09471	IgA Peptidase M64	8	
pfam09476	Pilus biogenesis CpaD protein (pilus_cpaD)	6	
pfam09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	2	
pfam09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	4	
pfam09485	CRISPR-associated protein Cse2 (CRISPR_cse2)	4	
pfam09489	Probable cobalt transporter subunit (CbtB)	3	
pfam09490	Probable cobalt transporter subunit (CbtA)	16	
pfam09492	Pectic acid lyase	7	
pfam09494	Slx4 endonuclease	2	
pfam09496	Cenp-O kinetochore centromere component	3	
pfam09497	Transcription mediator complex subunit Med12	3	
pfam09500	Putative thioesterase (yiiD_Cterm)	2	
pfam09507	DNA polymerase subunit Cdc27	3	
pfam09509	Protein of unknown function (Hypoth_ymh)	10	
pfam09511	RNA ligase	6	
pfam09512	Thiamine-precursor transporter protein (ThiW)	1	
pfam09515	Thiamine transporter protein (Thia_YuaJ)	8	
pfam09517	Eco29kI restriction endonuclease	1	
pfam09523	Protein of unknown function (DUF2390)	7	
pfam09524	Conserved phage C-terminus (Phg_2220_C)	1	
pfam09526	Probable metal-binding protein (DUF2387)	3	
pfam09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	28	
pfam09529	Integral membrane protein (intg_mem_TP0381)	13	
pfam09531	Nucleoporin protein Ndc1-Nup	7	
pfam09532	FDF domain	1	
pfam09534	Tryptophan-associated transmembrane protein (Trp_oprn_chp)	4	
pfam09536	Protein of unknown function (DUF2378)	2	
pfam09537	Domain of unknown function (DUF2383)	13	
pfam09538	Protein of unknown function (FYDLN_acid)	4	
pfam09539	Protein of unknown function (DUF2385)	5	
pfam09546	Stage III sporulation protein AE (spore_III_AE)	19	
pfam09547	Stage IV sporulation protein A (spore_IV_A)	38	
pfam09548	Stage III sporulation protein AB (spore_III_AB)	13	
pfam09549	Bpu10I restriction endonuclease	1	
pfam09551	Stage II sporulation protein R (spore_II_R)	9	
pfam09557	Domain of unknown function (DUF2382)	15	
pfam09560	Sporulation protein YunB (Spo_YunB)	3	
pfam09563	LlaJI restriction endonuclease	1	
pfam09569	ScaI restriction endonuclease	1	
pfam09572	XamI restriction endonuclease	1	
pfam09577	Sporulation protein YpjB (SpoYpjB)	16	
pfam09578	Spore cortex protein YabQ (Spore_YabQ)	5	
pfam09579	Sporulation protein YtfJ (Spore_YtfJ)	13	
pfam09580	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)	24	
pfam09581	Stage III sporulation protein AF (Spore_III_AF)	10	
pfam09585	Conserved hypothetical protein (Lin0512_fam)	7	
pfam09586	Bacterial membrane protein YfhO	10	
pfam09587	Bacterial capsule synthesis protein PGA_cap	75	
pfam09588	YqaJ-like viral recombinase domain	40	
pfam09594	Protein of unknown function (DUF2029)	134	
pfam09597	IGR protein motif	1	
pfam09598	Stm1	2	
pfam09601	Protein of unknown function (DUF2459)	4	
pfam09602	Polyhydroxyalkanoic acid inclusion protein (PhaP_Bmeg)	1	
pfam09603	Fibrobacter succinogenes major domain (Fib_succ_major)	1	
pfam09604	F subunit of K+-transporting ATPase (Potass_KdpF)	32	
pfam09607	Brinker DNA-binding domain	1	
pfam09608	Putative transmembrane protein (Alph_Pro_TM)	9	
pfam09609	CRISPR-associated protein, GSU0054 family (Cas_GSU0054)	5	
pfam09617	CRISPR-associated protein GSU0053 (Cas_GSU0053)	5	
pfam09624	Protein of unknown function (DUF2393)	1	
pfam09626	Dihaem cytochrome c	5	
pfam09636	XkdW protein	1	
pfam09637	Med18 protein	3	
pfam09643	YopX protein	1	
pfam09648	YycH protein	7	
pfam09650	Putative polyhydroxyalkanoic acid system protein (PHA_gran_rgn)	7	
pfam09656	Putative transmembrane protein (PGPGW)	9	
pfam09660	Protein of unknown function (DUF2397)	40	
pfam09661	Protein of unknown function (DUF2398)	26	
pfam09663	Amidohydrolase ring-opening protein (Amido_AtzD_TrzD)	8	
pfam09664	Protein of unknown function C-terminus (DUF2399)	11	
pfam09669	Phage regulatory protein Rha (Phage_pRha)	15	
pfam09670	CRISPR-associated protein (Cas_Cas02710)	1	
pfam09671	Spore coat protein (Spore_GerQ)	5	
pfam09674	Protein of unknown function (DUF2400)	4	
pfam09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	130	
pfam09680	Protein of unknown function (Tiny_TM_bacill)	32	
pfam09682	Bacteriophage holin of superfamily 6 (Holin_LLH)	4	
pfam09683	Bacteriocin (Lactococcin_972)	1	
pfam09684	Phage tail protein (Tail_P2_I)	7	
pfam09685	Domain of unknown function (DUF4870)	29	
pfam09692	Argonaute siRNA chaperone (ARC) complex subunit Arb1	6	
pfam09694	Bacterial protein of unknown function (Gcw_chp)	16	
pfam09696	Ctf8	5	
pfam09698	Geobacter CxxxxCH...CXXCH motif (GSu_C4xC__C2xCH)	7	
pfam09699	Doubled CXXCH motif (Paired_CXXCH_1)	82	
pfam09700	CRISPR-associated protein (Cas_Cmr3)	2	
pfam09704	CRISPR-associated protein (Cas_Cas5)	12	
pfam09707	CRISPR-associated protein (Cas_Cas2CT1978)	1	
pfam09709	CRISPR-associated protein (Cas_Csd1)	11	
pfam09712	Poly(R)-hydroxyalkanoic acid synthase subunit (PHA_synth_III_E)	2	
pfam09718	Lambda phage tail tape-measure protein (Tape_meas_lam_C)	1	
pfam09720	Putative addiction module component	15	
